xflr5 v6.59

Cessna182
T1-75.0 m/s-VLM2-1400.0kg-x0.0m
QInf  =,   75.000000 ,m/s
Alpha = ,   1.000000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,   0.245649
Cy    = ,  -0.000000
Cd=,   0.007857,ICd=,    0.002583,PCd=,    0.005274
Cl   = ,3.98627e-16
Cm   =,   -0.122914
ICn=,    0.000000,PCn=,    0.000000
XCP=,    0.737320, YCP=,   -0.000000, ZCP=,    0.022213 
XNP=,    0.000000
Bending =, 12759.253574

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
   -5.4946,   1.3303, -1.690, 0.036295, 0.005528, 0.001071,-0.023406,-0.010670, 0.5604, 0.1512, 0.5436, 0.0000
   -5.4729,   1.3314, -1.619, 0.062234, 0.005493, 0.001759,-0.039891,-0.018112, 0.5469, 0.1659, 0.5407, 0.0319
   -5.4296,   1.3336, -1.521, 0.088791, 0.005459, 0.002358,-0.056270,-0.025297, 0.5335, 0.1820, 0.5346, 0.4227
   -5.3649,   1.3369, -1.412, 0.113809, 0.005430, 0.002806,-0.071052,-0.031522, 0.5211, 0.1976, 0.5267, 2.1689
   -5.2790,   1.3413, -1.301, 0.136746, 0.005403, 0.003106,-0.083904,-0.036669, 0.5099, 0.2124, 0.5179, 7.2495
   -5.1723,   1.3467, -1.192, 0.157391, 0.005379, 0.003274,-0.094776,-0.040778, 0.5003, 0.2270, 0.5088,18.8560
   -5.0452,   1.3532, -1.088, 0.175705, 0.005356, 0.003337,-0.103765,-0.043965, 0.4917, 0.2397, 0.4999,41.5304
   -4.8981,   1.3606, -0.992, 0.191763, 0.005337, 0.003322,-0.111048,-0.046383, 0.4842, 0.2512, 0.4916,81.2147
   -4.7317,   1.3691, -0.906, 0.205711, 0.005322, 0.003253,-0.116838,-0.048187, 0.4779, 0.2618, 0.4840,145.2196
   -4.5467,   1.3785, -0.830, 0.217732, 0.005309, 0.003154,-0.121352,-0.049522, 0.4722, 0.2707, 0.4772,242.1248
   -4.3437,   1.3889, -0.763, 0.228023, 0.005297, 0.003038,-0.124789,-0.050508, 0.4671, 0.2782, 0.4712,381.6235
   -4.1236,   1.4001, -0.706, 0.236773, 0.005288, 0.002918,-0.127325,-0.051239, 0.4626, 0.2841, 0.4661,574.3215
   -3.8872,   1.4121, -0.657, 0.244160, 0.005280, 0.002801,-0.129106,-0.051784, 0.4588, 0.2889, 0.4618,831.5027
   -3.6354,   1.4249, -0.616, 0.250345, 0.005273, 0.002692,-0.130253,-0.052193, 0.4555, 0.2930, 0.4582,1164.8667
   -3.3693,   1.4385, -0.582, 0.255468, 0.005266, 0.002594,-0.130868,-0.052503, 0.4527, 0.2961, 0.4553,1586.2486
   -3.0899,   1.4527, -0.554, 0.259653, 0.005260, 0.002509,-0.131034,-0.052737, 0.4503, 0.2983, 0.4528,2107.3273
   -2.7983,   1.4675, -0.531, 0.263005, 0.005254, 0.002437,-0.130821,-0.052915, 0.4482, 0.2996, 0.4509,2739.3276
   -2.4957,   1.4829, -0.513, 0.265613, 0.005249, 0.002380,-0.130287,-0.053047, 0.4464, 0.3003, 0.4495,3492.7229
   -2.1832,   1.4989, -0.500, 0.267547, 0.005244, 0.002336,-0.129480,-0.053143, 0.4449, 0.3002, 0.4484,4376.9438
   -1.8621,   1.5152, -0.491, 0.268862, 0.005239, 0.002306,-0.128439,-0.053208, 0.4436, 0.2999, 0.4476,5400.0968
   -1.5337,   1.5319, -0.487, 0.269597, 0.005235, 0.002291,-0.127197,-0.053246, 0.4425, 0.2994, 0.4472,6568.6991
   -1.1992,   1.5490, -0.486, 0.269775, 0.005230, 0.002290,-0.125777,-0.053258, 0.4416, 0.2984, 0.4472,7887.4330
   -0.8600,   1.5662, -0.490, 0.269399, 0.005226, 0.002304,-0.124194,-0.053243, 0.4409, 0.2969, 0.4474,9358.9240
   -0.5173,   1.5837, -0.499, 0.268444, 0.005223, 0.002338,-0.122448,-0.053193, 0.4404, 0.2950, 0.4479,10983.5461
   -0.1727,   1.6012, -0.517, 0.266824, 0.005220, 0.002410,-0.120502,-0.053077, 0.4402, 0.2924, 0.4487,12759.2536
    0.1727,   1.6012, -0.517, 0.266824, 0.005220, 0.002410,-0.120502,-0.053077, 0.4402, 0.2924, 0.4487,12759.2536
    0.5173,   1.5837, -0.499, 0.268444, 0.005223, 0.002338,-0.122448,-0.053193, 0.4404, 0.2950, 0.4479,10983.5461
    0.8600,   1.5662, -0.490, 0.269399, 0.005226, 0.002304,-0.124194,-0.053243, 0.4409, 0.2969, 0.4474,9358.9240
    1.1992,   1.5490, -0.486, 0.269775, 0.005230, 0.002290,-0.125777,-0.053258, 0.4416, 0.2984, 0.4472,7887.4330
    1.5337,   1.5319, -0.487, 0.269597, 0.005235, 0.002291,-0.127197,-0.053246, 0.4425, 0.2994, 0.4472,6568.6991
    1.8621,   1.5152, -0.491, 0.268862, 0.005239, 0.002306,-0.128439,-0.053208, 0.4436, 0.2999, 0.4476,5400.0968
    2.1832,   1.4989, -0.500, 0.267547, 0.005244, 0.002336,-0.129480,-0.053143, 0.4449, 0.3002, 0.4484,4376.9438
    2.4957,   1.4829, -0.513, 0.265613, 0.005249, 0.002380,-0.130287,-0.053047, 0.4464, 0.3003, 0.4495,3492.7229
    2.7983,   1.4675, -0.531, 0.263005, 0.005254, 0.002437,-0.130821,-0.052915, 0.4482, 0.2996, 0.4509,2739.3276
    3.0899,   1.4527, -0.554, 0.259653, 0.005260, 0.002509,-0.131034,-0.052737, 0.4503, 0.2983, 0.4528,2107.3273
    3.3693,   1.4385, -0.582, 0.255468, 0.005266, 0.002594,-0.130868,-0.052503, 0.4527, 0.2961, 0.4553,1586.2486
    3.6354,   1.4249, -0.616, 0.250345, 0.005273, 0.002692,-0.130253,-0.052193, 0.4555, 0.2930, 0.4582,1164.8667
    3.8872,   1.4121, -0.657, 0.244160, 0.005280, 0.002801,-0.129106,-0.051784, 0.4588, 0.2889, 0.4618,831.5027
    4.1236,   1.4001, -0.706, 0.236773, 0.005288, 0.002918,-0.127325,-0.051239, 0.4626, 0.2841, 0.4661,574.3215
    4.3437,   1.3889, -0.763, 0.228023, 0.005297, 0.003038,-0.124789,-0.050508, 0.4671, 0.2782, 0.4712,381.6235
    4.5467,   1.3785, -0.830, 0.217732, 0.005309, 0.003154,-0.121352,-0.049522, 0.4722, 0.2707, 0.4772,242.1248
    4.7317,   1.3691, -0.906, 0.205711, 0.005322, 0.003253,-0.116838,-0.048187, 0.4779, 0.2618, 0.4840,145.2196
    4.8981,   1.3606, -0.992, 0.191763, 0.005337, 0.003322,-0.111048,-0.046383, 0.4842, 0.2512, 0.4916,81.2147
    5.0452,   1.3532, -1.088, 0.175705, 0.005356, 0.003337,-0.103765,-0.043965, 0.4917, 0.2397, 0.4999,41.5304
    5.1723,   1.3467, -1.192, 0.157391, 0.005379, 0.003274,-0.094776,-0.040778, 0.5003, 0.2270, 0.5088,18.8560
    5.2790,   1.3413, -1.301, 0.136746, 0.005403, 0.003106,-0.083904,-0.036669, 0.5099, 0.2124, 0.5179, 7.2495
    5.3649,   1.3369, -1.412, 0.113809, 0.005430, 0.002806,-0.071052,-0.031522, 0.5211, 0.1976, 0.5267, 2.1689
    5.4296,   1.3336, -1.521, 0.088791, 0.005459, 0.002358,-0.056270,-0.025297, 0.5335, 0.1820, 0.5346, 0.4227
    5.4729,   1.3314, -1.619, 0.062234, 0.005493, 0.001759,-0.039891,-0.018112, 0.5469, 0.1659, 0.5407, 0.0319
    5.4946,   1.3303, -1.690, 0.036295, 0.005528, 0.001071,-0.023406,-0.010670, 0.5604, 0.1512, 0.5436, 0.0000


Main Wing Cp Coefficients
Panel,CtrlPt.x,CtrlPt.y,CtrlPt.z,Nx,Ny,Nz,Area,Cp
  67,   4.239e-01,  -5.430e+00,   2.115e-02,      -0.048,      -0.001,       0.999,   3.666e-03,      0.1260
  68,   3.578e-01,  -5.430e+00,   1.777e-02,      -0.060,      -0.002,       0.998,   3.305e-03,      0.1066
  69,   2.987e-01,  -5.430e+00,   1.406e-02,      -0.071,      -0.002,       0.997,   2.892e-03,      0.0775
  70,   2.474e-01,  -5.430e+00,   1.031e-02,      -0.080,      -0.002,       0.997,   2.433e-03,      0.0372
  71,   2.049e-01,  -5.430e+00,   6.826e-03,      -0.088,      -0.002,       0.996,   1.935e-03,     -0.0237
  72,   1.717e-01,  -5.430e+00,   3.870e-03,      -0.093,      -0.002,       0.996,   1.405e-03,     -0.1189
  73,   1.483e-01,  -5.430e+00,   1.671e-03,      -0.097,      -0.002,       0.995,   8.521e-04,     -0.2965
  74,   1.352e-01,  -5.430e+00,   3.922e-04,      -0.099,      -0.002,       0.995,   2.856e-04,     -0.8185
Strip 4
  75,   1.465e+00,  -5.365e+00,   8.754e-05,       0.066,      -0.002,       0.998,   3.982e-04,      0.0245
  76,   1.457e+00,  -5.365e+00,   6.077e-04,       0.065,      -0.002,       0.998,   1.188e-03,      0.0405
  77,   1.439e+00,  -5.365e+00,   1.794e-03,       0.064,      -0.002,       0.998,   1.959e-03,      0.0576
  78,   1.411e+00,  -5.365e+00,   3.583e-03,       0.061,      -0.002,       0.998,   2.699e-03,      0.0730
  79,   1.373e+00,  -5.365e+00,   5.876e-03,       0.058,      -0.002,       0.998,   3.396e-03,      0.0868
  80,   1.326e+00,  -5.365e+00,   8.551e-03,       0.054,      -0.001,       0.999,   4.039e-03,      0.0984
  81,   1.270e+00,  -5.365e+00,   1.146e-02,       0.049,      -0.001,       0.999,   4.618e-03,      0.1088
  82,   1.207e+00,  -5.365e+00,   1.446e-02,       0.044,      -0.001,       0.999,   5.124e-03,      0.1171
  83,   1.138e+00,  -5.365e+00,   1.737e-02,       0.038,      -0.001,       0.999,   5.548e-03,      0.1245
  84,   1.063e+00,  -5.365e+00,   2.008e-02,       0.032,      -0.001,       1.000,   5.886e-03,      0.1309
  85,   9.844e-01,  -5.365e+00,   2.243e-02,       0.025,      -0.001,       1.000,   6.130e-03,      0.1368
  86,   9.026e-01,  -5.365e+00,   2.432e-02,       0.018,      -0.001,       1.000,   6.278e-03,      0.1431
  87,   8.192e-01,  -5.365e+00,   2.569e-02,       0.011,      -0.001,       1.000,   6.327e-03,      0.1507
  88,   7.354e-01,  -5.365e+00,   2.647e-02,       0.004,      -0.001,       1.000,   6.277e-03,      0.1678
  89,   6.526e-01,  -5.365e+00,   2.661e-02,      -0.006,      -0.001,       1.000,   6.128e-03,      0.1861
  90,   5.721e-01,  -5.365e+00,   2.583e-02,      -0.021,      -0.001,       1.000,   5.884e-03,      0.1842
  91,   4.952e-01,  -5.365e+00,   2.395e-02,      -0.035,      -0.001,       0.999,   5.548e-03,      0.1749
  92,   4.230e-01,  -5.365e+00,   2.120e-02,      -0.048,      -0.001,       0.999,   5.125e-03,      0.1560
  93,   3.568e-01,  -5.365e+00,   1.781e-02,      -0.060,      -0.002,       0.998,   4.621e-03,      0.1303
  94,   2.975e-01,  -5.365e+00,   1.409e-02,      -0.071,      -0.002,       0.997,   4.043e-03,      0.0932
  95,   2.461e-01,  -5.365e+00,   1.034e-02,      -0.080,      -0.002,       0.997,   3.401e-03,      0.0439
  96,   2.035e-01,  -5.365e+00,   6.842e-03,      -0.088,      -0.002,       0.996,   2.704e-03,     -0.0249
  97,   1.702e-01,  -5.365e+00,   3.879e-03,      -0.093,      -0.002,       0.996,   1.964e-03,     -0.1254
  98,   1.468e-01,  -5.365e+00,   1.675e-03,      -0.097,      -0.002,       0.995,   1.191e-03,     -0.3069
  99,   1.337e-01,  -5.365e+00,   3.932e-04,      -0.099,      -0.002,       0.995,   3.992e-04,     -0.8410
Strip 5
 100,   1.468e+00,  -5.279e+00,   8.783e-05,       0.066,      -0.002,       0.998,   5.109e-04,      0.0273
 101,   1.460e+00,  -5.279e+00,   6.097e-04,       0.065,      -0.002,       0.998,   1.524e-03,      0.0457
 102,   1.441e+00,  -5.279e+00,   1.800e-03,       0.064,      -0.002,       0.998,   2.514e-03,      0.0653
 103,   1.413e+00,  -5.279e+00,   3.594e-03,       0.061,      -0.002,       0.998,   3.463e-03,      0.0836
 104,   1.375e+00,  -5.279e+00,   5.895e-03,       0.058,      -0.002,       0.998,   4.357e-03,      0.1004
 105,   1.327e+00,  -5.279e+00,   8.578e-03,       0.054,      -0.001,       0.999,   5.182e-03,      0.1149
 106,   1.272e+00,  -5.279e+00,   1.150e-02,       0.049,      -0.001,       0.999,   5.925e-03,      0.1281
 107,   1.209e+00,  -5.279e+00,   1.450e-02,       0.044,      -0.001,       0.999,   6.574e-03,      0.1387
 108,   1.139e+00,  -5.279e+00,   1.743e-02,       0.038,      -0.001,       0.999,   7.119e-03,      0.1482
 109,   1.064e+00,  -5.279e+00,   2.014e-02,       0.032,      -0.001,       1.000,   7.552e-03,      0.1565
 110,   9.851e-01,  -5.279e+00,   2.250e-02,       0.025,      -0.001,       1.000,   7.866e-03,      0.1640
 111,   9.031e-01,  -5.279e+00,   2.440e-02,       0.018,      -0.001,       1.000,   8.056e-03,      0.1719
 112,   8.193e-01,  -5.279e+00,   2.577e-02,       0.011,      -0.001,       1.000,   8.119e-03,      0.1809
 113,   7.353e-01,  -5.279e+00,   2.656e-02,       0.004,      -0.001,       1.000,   8.054e-03,      0.1993
 114,   6.522e-01,  -5.279e+00,   2.669e-02,      -0.006,      -0.001,       1.000,   7.863e-03,      0.2179
 115,   5.715e-01,  -5.279e+00,   2.591e-02,      -0.021,      -0.001,       1.000,   7.550e-03,      0.2151
 116,   4.943e-01,  -5.279e+00,   2.403e-02,      -0.035,      -0.001,       0.999,   7.118e-03,      0.2035
 117,   4.219e-01,  -5.279e+00,   2.127e-02,      -0.048,      -0.001,       0.999,   6.576e-03,      0.1808
 118,   3.555e-01,  -5.279e+00,   1.787e-02,      -0.060,      -0.002,       0.998,   5.929e-03,      0.1504
 119,   2.960e-01,  -5.279e+00,   1.414e-02,      -0.071,      -0.002,       0.997,   5.188e-03,      0.1085
 120,   2.445e-01,  -5.279e+00,   1.037e-02,      -0.080,      -0.002,       0.997,   4.364e-03,      0.0552
 121,   2.016e-01,  -5.279e+00,   6.865e-03,      -0.088,      -0.002,       0.996,   3.470e-03,     -0.0158
 122,   1.682e-01,  -5.279e+00,   3.892e-03,      -0.093,      -0.002,       0.996,   2.520e-03,     -0.1158
 123,   1.448e-01,  -5.279e+00,   1.680e-03,      -0.097,      -0.002,       0.995,   1.528e-03,     -0.2925
 124,   1.316e-01,  -5.279e+00,   3.945e-04,      -0.099,      -0.002,       0.995,   5.123e-04,     -0.8069
Strip 6
 125,   1.470e+00,  -5.172e+00,   8.818e-05,       0.066,      -0.002,       0.998,   6.228e-04,      0.0297
 126,   1.462e+00,  -5.172e+00,   6.121e-04,       0.065,      -0.002,       0.998,   1.858e-03,      0.0499
 127,   1.444e+00,  -5.172e+00,   1.807e-03,       0.064,      -0.002,       0.998,   3.065e-03,      0.0718
 128,   1.415e+00,  -5.172e+00,   3.609e-03,       0.061,      -0.002,       0.998,   4.222e-03,      0.0924
 129,   1.377e+00,  -5.172e+00,   5.919e-03,       0.058,      -0.002,       0.998,   5.312e-03,      0.1116
 130,   1.330e+00,  -5.172e+00,   8.613e-03,       0.054,      -0.001,       0.999,   6.318e-03,      0.1285
 131,   1.274e+00,  -5.172e+00,   1.154e-02,       0.049,      -0.001,       0.999,   7.223e-03,      0.1441
 132,   1.211e+00,  -5.172e+00,   1.456e-02,       0.044,      -0.001,       0.999,   8.014e-03,      0.1571
 133,   1.141e+00,  -5.172e+00,   1.750e-02,       0.038,      -0.001,       0.999,   8.679e-03,      0.1686
 134,   1.065e+00,  -5.172e+00,   2.022e-02,       0.032,      -0.001,       1.000,   9.206e-03,      0.1786
 135,   9.860e-01,  -5.172e+00,   2.259e-02,       0.025,      -0.001,       1.000,   9.589e-03,      0.1877
 136,   9.036e-01,  -5.172e+00,   2.450e-02,       0.018,      -0.001,       1.000,   9.820e-03,      0.1968
 137,   8.196e-01,  -5.172e+00,   2.587e-02,       0.011,      -0.001,       1.000,   9.897e-03,      0.2068
 138,   7.352e-01,  -5.172e+00,   2.666e-02,       0.004,      -0.001,       1.000,   9.819e-03,      0.2258
 139,   6.518e-01,  -5.172e+00,   2.680e-02,      -0.006,      -0.001,       1.000,   9.586e-03,      0.2443
 140,   5.707e-01,  -5.172e+00,   2.602e-02,      -0.021,      -0.001,       1.000,   9.204e-03,      0.2405
 141,   4.932e-01,  -5.172e+00,   2.413e-02,      -0.035,      -0.001,       0.999,   8.678e-03,      0.2270
 142,   4.205e-01,  -5.172e+00,   2.136e-02,      -0.048,      -0.001,       0.999,   8.016e-03,      0.2019
 143,   3.538e-01,  -5.172e+00,   1.794e-02,      -0.060,      -0.002,       0.998,   7.228e-03,      0.1689
 144,   2.941e-01,  -5.172e+00,   1.420e-02,      -0.071,      -0.002,       0.997,   6.324e-03,      0.1248
 145,   2.423e-01,  -5.172e+00,   1.041e-02,      -0.080,      -0.002,       0.997,   5.320e-03,      0.0705
 146,   1.994e-01,  -5.172e+00,   6.893e-03,      -0.088,      -0.002,       0.996,   4.230e-03,      0.0003
 147,   1.658e-01,  -5.172e+00,   3.908e-03,      -0.093,      -0.002,       0.996,   3.072e-03,     -0.0958
 148,   1.423e-01,  -5.172e+00,   1.687e-03,      -0.097,      -0.002,       0.995,   1.863e-03,     -0.2616
 149,   1.291e-01,  -5.172e+00,   3.961e-04,      -0.099,      -0.002,       0.995,   6.245e-04,     -0.7344
Strip 7
 150,   1.474e+00,  -5.045e+00,   8.861e-05,       0.066,      -0.002,       0.998,   7.337e-04,      0.0318
 151,   1.466e+00,  -5.045e+00,   6.151e-04,       0.065,      -0.002,       0.998,   2.189e-03,      0.0535
 152,   1.447e+00,  -5.045e+00,   1.816e-03,       0.064,      -0.002,       0.998,   3.610e-03,      0.0771
 153,   1.419e+00,  -5.045e+00,   3.626e-03,       0.061,      -0.002,       0.998,   4.974e-03,      0.0996
 154,   1.380e+00,  -5.045e+00,   5.948e-03,       0.058,      -0.002,       0.998,   6.258e-03,      0.1208
 155,   1.332e+00,  -5.045e+00,   8.655e-03,       0.054,      -0.001,       0.999,   7.443e-03,      0.1397
 156,   1.276e+00,  -5.045e+00,   1.160e-02,       0.049,      -0.001,       0.999,   8.509e-03,      0.1573
 157,   1.213e+00,  -5.045e+00,   1.463e-02,       0.044,      -0.001,       0.999,   9.441e-03,      0.1722
 158,   1.142e+00,  -5.045e+00,   1.759e-02,       0.038,      -0.001,       0.999,   1.022e-02,      0.1855
 159,   1.067e+00,  -5.045e+00,   2.032e-02,       0.032,      -0.001,       1.000,   1.085e-02,      0.1971
 160,   9.871e-01,  -5.045e+00,   2.270e-02,       0.025,      -0.001,       1.000,   1.130e-02,      0.2075
 161,   9.043e-01,  -5.045e+00,   2.462e-02,       0.018,      -0.001,       1.000,   1.157e-02,      0.2177
 162,   8.198e-01,  -5.045e+00,   2.600e-02,       0.011,      -0.001,       1.000,   1.166e-02,      0.2284
 163,   7.350e-01,  -5.045e+00,   2.679e-02,       0.004,      -0.001,       1.000,   1.157e-02,      0.2476
 164,   6.512e-01,  -5.045e+00,   2.693e-02,      -0.006,      -0.001,       1.000,   1.129e-02,      0.2659
 165,   5.698e-01,  -5.045e+00,   2.614e-02,      -0.021,      -0.001,       1.000,   1.084e-02,      0.2615
 166,   4.919e-01,  -5.045e+00,   2.425e-02,      -0.035,      -0.001,       0.999,   1.022e-02,      0.2468
 167,   4.189e-01,  -5.045e+00,   2.146e-02,      -0.048,      -0.001,       0.999,   9.443e-03,      0.2205
 168,   3.518e-01,  -5.045e+00,   1.803e-02,      -0.060,      -0.002,       0.998,   8.515e-03,      0.1865
 169,   2.918e-01,  -5.045e+00,   1.427e-02,      -0.071,      -0.002,       0.997,   7.451e-03,      0.1419
 170,   2.398e-01,  -5.045e+00,   1.046e-02,      -0.080,      -0.002,       0.997,   6.267e-03,      0.0883
 171,   1.966e-01,  -5.045e+00,   6.926e-03,      -0.088,      -0.002,       0.996,   4.983e-03,      0.0206
 172,   1.629e-01,  -5.045e+00,   3.927e-03,      -0.093,      -0.002,       0.996,   3.619e-03,     -0.0698
 173,   1.393e-01,  -5.045e+00,   1.695e-03,      -0.097,      -0.002,       0.995,   2.195e-03,     -0.2207
 174,   1.260e-01,  -5.045e+00,   3.980e-04,      -0.099,      -0.002,       0.995,   7.357e-04,     -0.6382
Strip 8
 175,   1.478e+00,  -4.898e+00,   8.910e-05,       0.066,      -0.002,       0.998,   8.433e-04,      0.0334
 176,   1.470e+00,  -4.898e+00,   6.185e-04,       0.065,      -0.002,       0.998,   2.517e-03,      0.0565
 177,   1.451e+00,  -4.898e+00,   1.826e-03,       0.064,      -0.002,       0.998,   4.150e-03,      0.0816
 178,   1.422e+00,  -4.898e+00,   3.646e-03,       0.061,      -0.002,       0.998,   5.717e-03,      0.1056
 179,   1.383e+00,  -4.898e+00,   5.981e-03,       0.058,      -0.002,       0.998,   7.193e-03,      0.1284
 180,   1.336e+00,  -4.898e+00,   8.703e-03,       0.054,      -0.001,       0.999,   8.555e-03,      0.1489
 181,   1.279e+00,  -4.898e+00,   1.166e-02,       0.049,      -0.001,       0.999,   9.781e-03,      0.1681
 182,   1.215e+00,  -4.898e+00,   1.471e-02,       0.044,      -0.001,       0.999,   1.085e-02,      0.1845
 183,   1.145e+00,  -4.898e+00,   1.768e-02,       0.038,      -0.001,       0.999,   1.175e-02,      0.1993
 184,   1.069e+00,  -4.898e+00,   2.043e-02,       0.032,      -0.001,       1.000,   1.247e-02,      0.2123
 185,   9.883e-01,  -4.898e+00,   2.283e-02,       0.025,      -0.001,       1.000,   1.298e-02,      0.2238
 186,   9.051e-01,  -4.898e+00,   2.476e-02,       0.018,      -0.001,       1.000,   1.330e-02,      0.2348
 187,   8.201e-01,  -4.898e+00,   2.614e-02,       0.011,      -0.001,       1.000,   1.340e-02,      0.2461
 188,   7.349e-01,  -4.898e+00,   2.694e-02,       0.004,      -0.001,       1.000,   1.330e-02,      0.2655
 189,   6.506e-01,  -4.898e+00,   2.708e-02,      -0.006,      -0.001,       1.000,   1.298e-02,      0.2838
 190,   5.687e-01,  -4.898e+00,   2.629e-02,      -0.021,      -0.001,       1.000,   1.246e-02,      0.2790
 191,   4.904e-01,  -4.898e+00,   2.438e-02,      -0.035,      -0.001,       0.999,   1.175e-02,      0.2639
 192,   4.170e-01,  -4.898e+00,   2.158e-02,      -0.048,      -0.001,       0.999,   1.085e-02,      0.2372
 193,   3.495e-01,  -4.898e+00,   1.813e-02,      -0.060,      -0.002,       0.998,   9.787e-03,      0.2031
 194,   2.892e-01,  -4.898e+00,   1.435e-02,      -0.071,      -0.002,       0.997,   8.564e-03,      0.1591
 195,   2.369e-01,  -4.898e+00,   1.052e-02,      -0.080,      -0.002,       0.997,   7.204e-03,      0.1070
 196,   1.935e-01,  -4.898e+00,   6.964e-03,      -0.088,      -0.002,       0.996,   5.728e-03,      0.0426
 197,   1.596e-01,  -4.898e+00,   3.948e-03,      -0.093,      -0.002,       0.996,   4.159e-03,     -0.0409
 198,   1.358e-01,  -4.898e+00,   1.705e-03,      -0.097,      -0.002,       0.995,   2.523e-03,     -0.1749
 199,   1.225e-01,  -4.898e+00,   4.002e-04,      -0.099,      -0.002,       0.995,   8.456e-04,     -0.5299
Strip 9
 200,   1.482e+00,  -4.732e+00,   8.965e-05,       0.066,      -0.002,       0.998,   9.515e-04,      0.0348
 201,   1.474e+00,  -4.732e+00,   6.223e-04,       0.065,      -0.002,       0.998,   2.839e-03,      0.0589
 202,   1.455e+00,  -4.732e+00,   1.837e-03,       0.064,      -0.002,       0.998,   4.682e-03,      0.0852
 203,   1.426e+00,  -4.732e+00,   3.669e-03,       0.061,      -0.002,       0.998,   6.450e-03,      0.1104
 204,   1.387e+00,  -4.732e+00,   6.018e-03,       0.058,      -0.002,       0.998,   8.115e-03,      0.1345
 205,   1.339e+00,  -4.732e+00,   8.757e-03,       0.054,      -0.001,       0.999,   9.652e-03,      0.1563
 206,   1.282e+00,  -4.732e+00,   1.174e-02,       0.049,      -0.001,       0.999,   1.104e-02,      0.1768
 207,   1.218e+00,  -4.732e+00,   1.480e-02,       0.044,      -0.001,       0.999,   1.224e-02,      0.1945
 208,   1.147e+00,  -4.732e+00,   1.779e-02,       0.038,      -0.001,       0.999,   1.326e-02,      0.2104
 209,   1.070e+00,  -4.732e+00,   2.056e-02,       0.032,      -0.001,       1.000,   1.407e-02,      0.2244
 210,   9.897e-01,  -4.732e+00,   2.297e-02,       0.025,      -0.001,       1.000,   1.465e-02,      0.2369
 211,   9.059e-01,  -4.732e+00,   2.491e-02,       0.018,      -0.001,       1.000,   1.500e-02,      0.2486
 212,   8.205e-01,  -4.732e+00,   2.631e-02,       0.011,      -0.001,       1.000,   1.512e-02,      0.2604
 213,   7.347e-01,  -4.732e+00,   2.711e-02,       0.004,      -0.001,       1.000,   1.500e-02,      0.2802
 214,   6.499e-01,  -4.732e+00,   2.725e-02,      -0.006,      -0.001,       1.000,   1.465e-02,      0.2986
 215,   5.675e-01,  -4.732e+00,   2.645e-02,      -0.021,      -0.001,       1.000,   1.406e-02,      0.2938
 216,   4.887e-01,  -4.732e+00,   2.453e-02,      -0.035,      -0.001,       0.999,   1.326e-02,      0.2788
 217,   4.148e-01,  -4.732e+00,   2.171e-02,      -0.048,      -0.001,       0.999,   1.225e-02,      0.2522
 218,   3.470e-01,  -4.732e+00,   1.824e-02,      -0.060,      -0.002,       0.998,   1.104e-02,      0.2186
 219,   2.863e-01,  -4.732e+00,   1.443e-02,      -0.071,      -0.002,       0.997,   9.662e-03,      0.1757
 220,   2.336e-01,  -4.732e+00,   1.058e-02,      -0.080,      -0.002,       0.997,   8.128e-03,      0.1256
 221,   1.899e-01,  -4.732e+00,   7.007e-03,      -0.088,      -0.002,       0.996,   6.463e-03,      0.0648
 222,   1.559e-01,  -4.732e+00,   3.973e-03,      -0.093,      -0.002,       0.996,   4.693e-03,     -0.0114
 223,   1.319e-01,  -4.732e+00,   1.715e-03,      -0.097,      -0.002,       0.995,   2.847e-03,     -0.1279
 224,   1.185e-01,  -4.732e+00,   4.027e-04,      -0.099,      -0.002,       0.995,   9.541e-04,     -0.4184
Strip 10
 225,   1.487e+00,  -4.547e+00,   9.027e-05,       0.066,      -0.002,       0.998,   1.058e-03,      0.0360
 226,   1.479e+00,  -4.547e+00,   6.266e-04,       0.065,      -0.002,       0.998,   3.157e-03,      0.0609
 227,   1.460e+00,  -4.547e+00,   1.850e-03,       0.064,      -0.002,       0.998,   5.205e-03,      0.0881
 228,   1.431e+00,  -4.547e+00,   3.694e-03,       0.061,      -0.002,       0.998,   7.171e-03,      0.1143
 229,   1.392e+00,  -4.547e+00,   6.059e-03,       0.058,      -0.002,       0.998,   9.023e-03,      0.1394
 230,   1.343e+00,  -4.547e+00,   8.817e-03,       0.054,      -0.001,       0.999,   1.073e-02,      0.1622
 231,   1.286e+00,  -4.547e+00,   1.182e-02,       0.049,      -0.001,       0.999,   1.227e-02,      0.1838
 232,   1.221e+00,  -4.547e+00,   1.491e-02,       0.044,      -0.001,       0.999,   1.361e-02,      0.2024
 233,   1.150e+00,  -4.547e+00,   1.792e-02,       0.038,      -0.001,       0.999,   1.474e-02,      0.2193
 234,   1.073e+00,  -4.547e+00,   2.070e-02,       0.032,      -0.001,       1.000,   1.564e-02,      0.2342
 235,   9.912e-01,  -4.547e+00,   2.313e-02,       0.025,      -0.001,       1.000,   1.629e-02,      0.2474
 236,   9.069e-01,  -4.547e+00,   2.508e-02,       0.018,      -0.001,       1.000,   1.668e-02,      0.2598
