# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
7

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,MainWing,0,WGMILYVNHM,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -1.152663934426237102e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,33,101
# x,y,z,u,w
2.067406472990981070e-01, 0.000000000000000000e+00, -3.829768411809483970e-03, 1.000000000000000000e+00, 1.906977409129814449e-01
2.009924847347598909e-01, 0.000000000000000000e+00, -4.485147119221346429e-03, 1.000000000000000000e+00, 2.226440342740201028e-01
1.946757438399166207e-01, 0.000000000000000000e+00, -5.205319916581781746e-03, 1.000000000000000000e+00, 2.577502683785944382e-01
1.877637324038236577e-01, 0.000000000000000000e+00, -5.993339138500124001e-03, 1.000000000000000000e+00, 2.961647949107314437e-01
1.802355712215410188e-01, 0.000000000000000000e+00, -6.851616328389374330e-03, 1.000000000000000000e+00, 3.380036726469080044e-01
1.720780998711854137e-01, 0.000000000000000000e+00, -7.783469571627012543e-03, 1.000000000000000000e+00, 3.833411826705370173e-01
1.632889510558507840e-01, 0.000000000000000000e+00, -8.804465875960303459e-03, 1.000000000000000000e+00, 4.322001586780121474e-01
1.538743436976175438e-01, 0.000000000000000000e+00, -9.908518676881600956e-03, 1.000000000000000000e+00, 4.845427181362773617e-01
1.438519272200325938e-01, 0.000000000000000000e+00, -1.108007922360609854e-02, 1.000000000000000000e+00, 5.402621086197608724e-01
1.332528574840500246e-01, 0.000000000000000000e+00, -1.230188159600802827e-02, 1.000000000000000000e+00, 5.991764681071402032e-01
1.221214055728444409e-01, 0.000000000000000000e+00, -1.354527205985399212e-02, 1.000000000000000000e+00, 6.610253111644632806e-01
1.105160011749689308e-01, 0.000000000000000000e+00, -1.477787665071283660e-02, 1.000000000000000000e+00, 7.254694712203095808e-01
9.850873977508090018e-02, 0.000000000000000000e+00, -1.596409342395109163e-02, 1.000000000000000000e+00, 7.920950392438059762e-01
8.618487122132612033e-02, 0.000000000000000000e+00, -1.707387922851809001e-02, 1.000000000000000000e+00, 8.604215444023682879e-01
7.363995727102554123e-02, 0.000000000000000000e+00, -1.807652588225170873e-02, 1.000000000000000000e+00, 9.299142467411073421e-01
6.097702105608535095e-02, 0.000000000000000000e+00, -1.893920305765289455e-02, 1.000000000000000000e+00, 1.000000000000000000e+00
4.830297930374175680e-02, 0.000000000000000000e+00, -1.961908966217989353e-02, 1.000000000000000000e+00, 1.070085753258892547e+00
3.572687790417945763e-02, 0.000000000000000000e+00, -2.008747413567990581e-02, 1.000000000000000000e+00, 1.139578455597631823e+00
2.335510319930918927e-02, 0.000000000000000000e+00, -2.029576257645007362e-02, 1.000000000000000000e+00, 1.207904960756194024e+00
1.128964628998357055e-02, 0.000000000000000000e+00, -2.023982532887078772e-02, 1.000000000000000000e+00, 1.274530528779690197e+00
-3.783098265464823664e-04, 0.000000000000000000e+00, -1.999155598127837913e-02, 1.000000000000000000e+00, 1.338974688835536719e+00
-1.157171249466287626e-02, 0.000000000000000000e+00, -1.959002559261252552e-02, 1.000000000000000000e+00, 1.400823531892859908e+00
-2.222765535614778035e-02, 0.000000000000000000e+00, -1.905860825065335343e-02, 1.000000000000000000e+00, 1.459737891380239239e+00
-3.229784235290966005e-02, 0.000000000000000000e+00, -1.841727842834180173e-02, 1.000000000000000000e+00, 1.515457281863722416e+00
-4.174854013374646594e-02, 0.000000000000000000e+00, -1.768463945021167549e-02, 1.000000000000000000e+00, 1.567799841321987797e+00
-5.055955281335367674e-02, 0.000000000000000000e+00, -1.687441839311357855e-02, 1.000000000000000000e+00, 1.616658817329462927e+00
-5.872390186788523092e-02, 0.000000000000000000e+00, -1.600540996883757783e-02, 1.000000000000000000e+00, 1.661996327353091774e+00
-6.624601875931082628e-02, 0.000000000000000000e+00, -1.509599540144668239e-02, 1.000000000000000000e+00, 1.703835205089268445e+00
-7.313884641953399823e-02, 0.000000000000000000e+00, -1.415535753590401770e-02, 1.000000000000000000e+00, 1.742249731621405395e+00
-7.942243104627109973e-02, 0.000000000000000000e+00, -1.318798542841958903e-02, 1.000000000000000000e+00, 1.777355965725980091e+00
-8.512244355113735006e-02, 0.000000000000000000e+00, -1.219815283264812610e-02, 1.000000000000000000e+00, 1.809302259087018472e+00
-9.027107934340623807e-02, 0.000000000000000000e+00, -1.120170153386005479e-02, 1.000000000000000000e+00, 1.838260394976551249e+00
-9.490125282506095550e-02, 0.000000000000000000e+00, -1.020177572335191976e-02, 1.000000000000000000e+00, 1.864417643537060965e+00
-9.904466402062579722e-02, 0.000000000000000000e+00, -9.190197590740153619e-03, 1.000000000000000000e+00, 1.887969897143064735e+00
-1.027325887073722577e-01, 0.000000000000000000e+00, -8.159269895486501167e-03, 1.000000000000000000e+00, 1.909115943142452698e+00
-1.059933986234200404e-01, 0.000000000000000000e+00, -7.098056146295652832e-03, 1.000000000000000000e+00, 1.928052851150206637e+00
-1.088486335362008617e-01, 0.000000000000000000e+00, -5.987594703489914488e-03, 1.000000000000000000e+00, 1.944972396886781141e+00
-1.113048812820927047e-01, 0.000000000000000000e+00, -4.793796357612675058e-03, 1.000000000000000000e+00, 1.960058411014153235e+00
-1.133225544990988654e-01, 0.000000000000000000e+00, -3.443145451352991326e-03, 1.000000000000000000e+00, 1.973484925218169872e+00
-1.147345981752277283e-01, 0.000000000000000000e+00, -1.822288286299424305e-03, 1.000000000000000000e+00, 1.985414984476395972e+00
-1.152663934426237102e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00
-1.148169596566102346e-01, 0.000000000000000000e+00, 1.848992686392945343e-03, 1.000000000000000000e+00, 2.014585015523604028e+00
-1.134774139126454862e-01, 0.000000000000000000e+00, 3.535994555759853705e-03, 1.000000000000000000e+00, 2.026515074781830350e+00
-1.115042732061864994e-01, 0.000000000000000000e+00, 4.960069791376557277e-03, 1.000000000000000000e+00, 2.039941588985846543e+00
-1.090830579468199113e-01, 0.000000000000000000e+00, 6.236434636721972791e-03, 1.000000000000000000e+00, 2.055027603113218859e+00
-1.062564784785663546e-01, 0.000000000000000000e+00, 7.435496088390467460e-03, 1.000000000000000000e+00, 2.071947148849793585e+00
-1.030195023106787178e-01, 0.000000000000000000e+00, 8.590277448912156041e-03, 1.000000000000000000e+00, 2.090884056857547524e+00
-9.935150912975113102e-02, 0.000000000000000000e+00, 9.719390252602162772e-03, 1.000000000000000000e+00, 2.112030102856935265e+00
-9.522461912281600382e-02, 0.000000000000000000e+00, 1.083347523967985102e-02, 1.000000000000000000e+00, 2.135582356462939035e+00
-9.060778532533896035e-02, 0.000000000000000000e+00, 1.193959237256273301e-02, 1.000000000000000000e+00, 2.161739605023448973e+00
-8.546961594559163156e-02, 0.000000000000000000e+00, 1.304572449291371665e-02, 1.000000000000000000e+00, 2.190697740912981306e+00
-7.977718075423134714e-02, 0.000000000000000000e+00, 1.414833585845944389e-02, 1.000000000000000000e+00, 2.222644034274019909e+00
-7.349798844970382994e-02, 0.000000000000000000e+00, 1.523081727974578796e-02, 1.000000000000000000e+00, 2.257750268378594605e+00
-6.660633481057584571e-02, 0.000000000000000000e+00, 1.628790243725900325e-02, 1.000000000000000000e+00, 2.296164794910731555e+00
-5.908214147086972290e-02, 0.000000000000000000e+00, 1.731389054149671050e-02, 1.000000000000000000e+00, 2.338003672646908004e+00
-5.091245989426945728e-02, 0.000000000000000000e+00, 1.829859221092187266e-02, 1.000000000000000000e+00, 2.383341182670537073e+00
-4.209273746216184858e-02, 0.000000000000000000e+00, 1.922223686259057207e-02, 1.000000000000000000e+00, 2.432200158678012425e+00
-3.262990332253446618e-02, 0.000000000000000000e+00, 2.006434064443326712e-02, 1.000000000000000000e+00, 2.484542718136277362e+00
-2.254426037374347366e-02, 0.000000000000000000e+00, 2.080949503445491539e-02, 1.000000000000000000e+00, 2.540262108619760983e+00
-1.186968757925434964e-02, 0.000000000000000000e+00, 2.143733959113264254e-02, 1.000000000000000000e+00, 2.599176468107140092e+00
-6.547175360912900390e-04, 0.000000000000000000e+00, 2.192633113949195300e-02, 1.000000000000000000e+00, 2.661025311164463503e+00
1.103743729483623245e-02, 0.000000000000000000e+00, 2.225129158398515827e-02, 1.000000000000000000e+00, 2.725469471220309359e+00
2.312937588878639233e-02, 0.000000000000000000e+00, 2.237188643237231211e-02, 1.000000000000000000e+00, 2.792095039243805754e+00
3.552954201259407585e-02, 0.000000000000000000e+00, 2.221483179657874479e-02, 1.000000000000000000e+00, 2.860421544402368177e+00
4.813504318779809193e-02, 0.000000000000000000e+00, 2.178199931923885044e-02, 1.000000000000000000e+00, 2.929914246741107675e+00
6.083849338340061030e-02, 0.000000000000000000e+00, 2.112133448557977286e-02, 1.000000000000000000e+00, 3.000000000000000000e+00
7.353001851295316860e-02, 0.000000000000000000e+00, 2.026112802747741942e-02, 1.000000000000000000e+00, 3.070085753258892769e+00
8.610197114455270251e-02, 0.000000000000000000e+00, 1.924391711491586776e-02, 1.000000000000000000e+00, 3.139578455597631823e+00
9.845075389350893547e-02, 0.000000000000000000e+00, 1.810291528250590476e-02, 1.000000000000000000e+00, 3.207904960756193802e+00
1.104803235156399110e-01, 0.000000000000000000e+00, 1.686913165643624118e-02, 1.000000000000000000e+00, 3.274530528779690197e+00
1.221050899098881787e-01, 0.000000000000000000e+00, 1.557338288264520018e-02, 1.000000000000000000e+00, 3.338974688835536497e+00
1.332527457822854644e-01, 0.000000000000000000e+00, 1.425187476774384537e-02, 1.000000000000000000e+00, 3.400823531892859908e+00
1.438647925012779549e-01, 0.000000000000000000e+00, 1.293773489472078639e-02, 1.000000000000000000e+00, 3.459737891380239461e+00
1.538970147521346032e-01, 0.000000000000000000e+00, 1.166040183205469330e-02, 1.000000000000000000e+00, 3.515457281863722194e+00
1.633181340653764857e-01, 0.000000000000000000e+00, 1.043629866688235153e-02, 1.000000000000000000e+00, 3.567799841321988019e+00
1.721100946436444068e-01, 0.000000000000000000e+00, 9.277244625777973305e-03, 1.000000000000000000e+00, 3.616658817329462927e+00
1.802654438040236229e-01, 0.000000000000000000e+00, 8.179718971224835683e-03, 1.000000000000000000e+00, 3.661996327353091552e+00
1.877898753963659628e-01, 0.000000000000000000e+00, 7.155149836524066567e-03, 1.000000000000000000e+00, 3.703835205089268445e+00
1.946984525149532130e-01, 0.000000000000000000e+00, 6.214373207959920584e-03, 1.000000000000000000e+00, 3.742249731621405395e+00
2.010120595150969303e-01, 0.000000000000000000e+00, 5.354635806448715049e-03, 1.000000000000000000e+00, 3.777355965725980091e+00
2.067573778928844530e-01, 0.000000000000000000e+00, 4.572315564972539645e-03, 1.000000000000000000e+00, 3.809302259087018250e+00
2.119652982127563368e-01, 0.000000000000000000e+00, 3.863180339305647727e-03, 1.000000000000000000e+00, 3.838260394976551027e+00
2.166694976243097315e-01, 0.000000000000000000e+00, 3.222628861683802387e-03, 1.000000000000000000e+00, 3.864417643537060965e+00
2.209052049481619040e-01, 0.000000000000000000e+00, 2.645856226889855677e-03, 1.000000000000000000e+00, 3.887969897143064735e+00
2.247081703277288844e-01, 0.000000000000000000e+00, 2.127991643615342095e-03, 1.000000000000000000e+00, 3.909115943142452920e+00
2.281138354096380882e-01, 0.000000000000000000e+00, 1.664209509886389014e-03, 1.000000000000000000e+00, 3.928052851150206415e+00
2.311566900110091360e-01, 0.000000000000000000e+00, 1.249815630173975543e-03, 1.000000000000000000e+00, 3.944972396886781141e+00
2.338697951986883072e-01, 0.000000000000000000e+00, 8.803112032994026438e-04, 1.000000000000000000e+00, 3.960058411014153457e+00
2.362844497919029951e-01, 0.000000000000000000e+00, 5.514376116127736637e-04, 1.000000000000000000e+00, 3.973484925218169650e+00
2.384299767062930397e-01, 0.000000000000000000e+00, 2.592051352583184167e-04, 1.000000000000000000e+00, 3.985414984476395972e+00
2.403336065573762614e-01, 0.000000000000000000e+00, -9.140521287918089658e-08, 1.000000000000000000e+00, 4.000000000000000000e+00
2.393510823467221993e-01, 3.254375000000000323e-02, -8.854879997670649811e-08, 1.031250000000000000e+00, 0.000000000000000000e+00
2.374760958992762905e-01, 3.254375000000000323e-02, -2.156070176553565715e-04, 1.031250000000000000e+00, 1.458501552360381461e-02
2.353628493419586687e-01, 3.254375000000000323e-02, -4.584895793766190762e-04, 1.031250000000000000e+00, 2.651507478183004127e-02
2.329845204880885701e-01, 3.254374999999999629e-02, -7.318096102731224415e-04, 1.031250000000000000e+00, 3.994158898584670991e-02
2.303122258587623483e-01, 3.254375000000000323e-02, -1.038874237240247807e-03, 1.031250000000000000e+00, 5.502760311321876208e-02
2.273151351729026381e-01, 3.254375000000000323e-02, -1.383210261995562133e-03, 1.031250000000000000e+00, 7.194714884979341862e-02
2.239606815886046598e-01, 3.254375000000000323e-02, -1.768538855117436116e-03, 1.031250000000000000e+00, 9.088405685754742669e-02
2.202148899283062899e-01, 3.254375000000000323e-02, -2.198736428099273658e-03, 1.031250000000000000e+00, 1.120301028569350849e-01
2.160428461055339533e-01, 3.254375000000000323e-02, -2.677778984061740530e-03, 1.031250000000000000e+00, 1.355823564629391187e-01
2.114093303121575840e-01, 3.254375000000000323e-02, -3.209666978746332586e-03, 1.031250000000000000e+00, 1.617396050234487237e-01
2.062796336845164058e-01, 3.254375000000000323e-02, -3.798328213665675985e-03, 1.031250000000000000e+00, 1.906977409129814449e-01
2.006205726173302950e-01, 3.254375000000000323e-02, -4.447498730836513085e-03, 1.031250000000000000e+00, 2.226440342740201028e-01
1.944017045477739458e-01, 3.254375000000000323e-02, -5.160580482768659799e-03, 1.031250000000000000e+00, 2.577502683785944382e-01
1.875967400192683487e-01, 3.254375000000000323e-02, -5.940520069217498401e-03, 1.031250000000000000e+00, 2.961647949107314437e-01
1.801851108249837852e-01, 3.254375000000000323e-02, -6.789615623747741538e-03, 1.031250000000000000e+00, 3.380036726469080044e-01
1.721538435776727161e-01, 3.254375000000000323e-02, -7.711013687409212954e-03, 1.031250000000000000e+00, 3.833411826705370173e-01
1.635005657266740964e-01, 3.254375000000000323e-02, -8.719691999639409344e-03, 1.031250000000000000e+00, 4.322001586780121474e-01
1.542313936431582710e-01, 3.254375000000001017e-02, -9.809611086290503587e-03, 1.031250000000000000e+00, 4.845427181362773617e-01
1.443637120922997563e-01, 3.254375000000000323e-02, -1.096552689352123765e-02, 1.031250000000000000e+00, 5.402621086197608724e-01
1.339282030390730460e-01, 3.254375000000000323e-02, -1.217048161482572194e-02, 1.031250000000000000e+00, 5.991764681071402032e-01
1.229684774739890768e-01, 3.254375000000000323e-02, -1.339644238824995622e-02, 1.031250000000000000e+00, 6.610253111644632806e-01
1.115420874634136528e-01, 3.254375000000000323e-02, -1.461174313642286081e-02, 1.031250000000000000e+00, 7.254694712203095808e-01
9.972003810696825066e-02, 3.254375000000000323e-02, -1.578154292502486136e-02, 1.031250000000000000e+00, 7.920950392438059762e-01
8.758627049114024732e-02, 3.254375000000000323e-02, -1.687635526998345140e-02, 1.031250000000000000e+00, 8.604215444023682879e-01
7.523487471120032799e-02, 3.254375000000000323e-02, -1.786604607405984854e-02, 1.031250000000000000e+00, 9.299142467411073421e-01
6.276728514238649748e-02, 3.254375000000000323e-02, -1.871840574204672661e-02, 1.031250000000000000e+00, 1.000000000000000000e+00
5.028877292027369300e-02, 3.254375000000000323e-02, -1.939157589400856974e-02, 1.031250000000000000e+00, 1.070085753258892547e+00
3.790668179218194961e-02, 3.254375000000000323e-02, -1.985739357151172085e-02, 1.031250000000000000e+00, 1.139578455597631823e+00
2.572573312424681832e-02, 3.254375000000001017e-02, -2.006848757604804551e-02, 1.031250000000000000e+00, 1.207904960756194024e+00
1.384629335273290449e-02, 3.254375000000000323e-02, -2.002061718975758908e-02, 1.031250000000000000e+00, 1.274530528779690197e+00
2.358113383623926251e-03, 3.254375000000000323e-02, -1.978327665621986559e-02, 1.031250000000000000e+00, 1.338974688835536719e+00
-8.662924640922839772e-03, 3.254375000000000323e-02, -1.939424425840729355e-02, 1.031250000000000000e+00, 1.400823531892859908e+00
-1.915484923127178454e-02, 3.254375000000000323e-02, -1.887617237448847504e-02, 1.031250000000000000e+00, 1.459737891380239239e+00
-2.907005995630729950e-02, 3.254375000000000323e-02, -1.824848745860466193e-02, 1.031250000000000000e+00, 1.515457281863722416e+00
-3.837528733620911015e-02, 3.254375000000000323e-02, -1.752936054859911830e-02, 1.031250000000000000e+00, 1.567799841321987797e+00
-4.705059078549846813e-02, 3.254375000000000323e-02, -1.673229137609715325e-02, 1.031250000000000000e+00, 1.616658817329462927e+00
-5.508902817861825729e-02, 3.254375000000000323e-02, -1.587571311270059848e-02, 1.031250000000000000e+00, 1.661996327353091774e+00
-6.249488961426939021e-02, 3.254375000000000323e-02, -1.497768930647064810e-02, 1.031250000000000000e+00, 1.703835205089268445e+00
-6.928084674591079850e-02, 3.254375000000000323e-02, -1.404734636508542939e-02, 1.031250000000000000e+00, 1.742249731621405395e+00
-7.546658451771288967e-02, 3.254375000000001017e-02, -1.308928995534802860e-02, 1.031250000000000000e+00, 1.777355965725980091e+00
-8.107729370569190241e-02, 3.254375000000000323e-02, -1.210783739335750085e-02, 1.031250000000000000e+00, 1.809302259087018472e+00
-8.614455687015366847e-02, 3.254375000000000323e-02, -1.111851278771789839e-02, 1.031250000000000000e+00, 1.838260394976551249e+00
-9.070065376019317838e-02, 3.254375000000000323e-02, -1.012447379572106211e-02, 1.031250000000000000e+00, 1.864417643537060965e+00
-9.477665831311200828e-02, 3.254375000000000323e-02, -9.117848490490814209e-03, 1.031250000000000000e+00, 1.887969897143064735e+00
-9.840316091564704770e-02, 3.254375000000000323e-02, -8.091189476770651104e-03, 1.031250000000000000e+00, 1.909115943142452698e+00
-1.016077995474595902e-01, 3.254375000000000323e-02, -7.033849925807781137e-03, 1.031250000000000000e+00, 1.928052851150206637e+00
-1.044113988008599087e-01, 3.254375000000000323e-02, -5.927432338568876767e-03, 1.031250000000000000e+00, 1.944972396886781141e+00
-1.068200396939400221e-01, 3.254375000000000323e-02, -4.739016275976812125e-03, 1.031250000000000000e+00, 1.960058411014153235e+00
-1.087949337003927403e-01, 3.254375000000000323e-02, -3.397898981966773844e-03, 1.031250000000000000e+00, 1.973484925218169872e+00
-1.101741553420590991e-01, 3.254375000000001017e-02, -1.795467525348499538e-03, 1.031250000000000000e+00, 1.985414984476395972e+00
-1.106926676532777459e-01, 3.254375000000000323e-02, 0.000000000000000000e+00, 1.031250000000000000e+00, 2.000000000000000000e+00
-1.102539430271484017e-01, 3.254375000000000323e-02, 1.821337412939098626e-03, 1.031250000000000000e+00, 2.014585015523604028e+00
-1.089449537572660109e-01, 3.254375000000000323e-02, 3.487846551860922153e-03, 1.031250000000000000e+00, 2.026515074781830350e+00
-1.070132006204058822e-01, 3.254375000000000323e-02, 4.900093664935572212e-03, 1.031250000000000000e+00, 2.039941588985846543e+00
-1.046384974486471164e-01, 3.254375000000000323e-02, 6.168496023887432705e-03, 1.031250000000000000e+00, 2.055027603113218859e+00
-1.018626581571325795e-01, 3.254375000000000323e-02, 7.360744869712132835e-03, 1.031250000000000000e+00, 2.071947148849793585e+00
-9.868110846885018439e-02, 3.254375000000000323e-02, 8.508728044151753558e-03, 1.031250000000000000e+00, 2.090884056857547524e+00
-9.507391451257718451e-02, 3.254375000000000323e-02, 9.630503881669635197e-03, 1.031250000000000000e+00, 2.112030102856935265e+00
-9.101391486114338014e-02, 3.254375000000000323e-02, 1.073643270216374443e-02, 1.031250000000000000e+00, 2.135582356462939035e+00
-8.647074079015099057e-02, 3.254375000000000323e-02, 1.183334453771111780e-02, 1.031250000000000000e+00, 2.161739605023448973e+00
-8.141361696281948501e-02, 3.254375000000000323e-02, 1.292892243923979279e-02, 1.031250000000000000e+00, 2.190697740912981306e+00
-7.581024829729939019e-02, 3.254374999999999629e-02, 1.401962943444913859e-02, 1.031250000000000000e+00, 2.222644034274019909e+00
-6.962876558763783641e-02, 3.254375000000000323e-02, 1.508919799193214444e-02, 1.031250000000000000e+00, 2.257750268378594605e+00
-6.284394578893238992e-02, 3.254375000000000323e-02, 1.613234924741383317e-02, 1.031250000000000000e+00, 2.296164794910731555e+00
-5.543607279400948606e-02, 3.254375000000000323e-02, 1.714330366746413467e-02, 1.031250000000000000e+00, 2.338003672646908004e+00
-4.739246952013563552e-02, 3.254375000000000323e-02, 1.811195976209893643e-02, 1.031250000000000000e+00, 2.383341182670537073e+00
-3.870872849811151512e-02, 3.254375000000000323e-02, 1.901890804184117392e-02, 1.031250000000000000e+00, 2.432200158678012425e+00
-2.939174402063132741e-02, 3.254375000000000323e-02, 1.984407898044326934e-02, 1.031250000000000000e+00, 2.484542718136277362e+00
-1.946156034206761309e-02, 3.254375000000000323e-02, 2.057234394629623569e-02, 1.031250000000000000e+00, 2.540262108619760983e+00
-8.951588004120832054e-03, 3.254375000000000323e-02, 2.118382969447365344e-02, 1.031250000000000000e+00, 2.599176468107140092e+00
2.090343415002395011e-03, 3.254375000000000323e-02, 2.165759009073926419e-02, 1.031250000000000000e+00, 2.661025311164463503e+00
1.360196588868391870e-02, 3.254375000000000323e-02, 2.196922512439963490e-02, 1.031250000000000000e+00, 2.725469471220309359e+00
2.550705979217786010e-02, 3.254375000000000323e-02, 2.207973256147271329e-02, 1.031250000000000000e+00, 2.792095039243805754e+00
3.771551264720861274e-02, 3.254375000000000323e-02, 2.191827130550746613e-02, 1.031250000000000000e+00, 2.860421544402368177e+00
5.012608480795327504e-02, 3.254375000000000323e-02, 2.148689462428443261e-02, 1.031250000000000000e+00, 2.929914246741107675e+00
6.263308645947315845e-02, 3.254375000000000323e-02, 2.083234556285088607e-02, 1.031250000000000000e+00, 3.000000000000000000e+00
7.512837153931771483e-02, 3.254375000000001017e-02, 1.998237940224725784e-02, 1.031250000000000000e+00, 3.070085753258892769e+00
8.750596104176600054e-02, 3.254375000000000323e-02, 1.897857947243129784e-02, 1.031250000000000000e+00, 3.139578455597631823e+00
9.966386428419542198e-02, 3.254375000000000323e-02, 1.785352660049983886e-02, 1.031250000000000000e+00, 3.207904960756193802e+00
1.115075247309386675e-01, 3.254375000000000323e-02, 1.663764642321740803e-02, 1.031250000000000000e+00, 3.274530528779690197e+00
1.229526716755001969e-01, 3.254375000000000323e-02, 1.536117474782893941e-02, 1.031250000000000000e+00, 3.338974688835536497e+00
1.339280948279886196e-01, 3.254375000000000323e-02, 1.405953749994479432e-02, 1.031250000000000000e+00, 3.400823531892859908e+00
1.443761753335062181e-01, 3.254375000000000323e-02, 1.276513082491359009e-02, 1.031250000000000000e+00, 3.459737891380239461e+00
1.542533562272217218e-01, 3.254375000000000323e-02, 1.150674789286443636e-02, 1.031250000000000000e+00, 3.515457281863722194e+00
1.635288367671521026e-01, 3.254375000000000323e-02, 1.030053001584514162e-02, 1.031250000000000000e+00, 3.567799841321988019e+00
1.721848385134923665e-01, 3.254375000000000323e-02, 9.158108271117956084e-03, 1.031250000000000000e+00, 3.616658817329462927e+00
1.802140498892638165e-01, 3.254375000000000323e-02, 8.076215058994595103e-03, 1.031250000000000000e+00, 3.661996327353091552e+00
1.876220660432937060e-01, 3.254375000000000323e-02, 7.066024182928191434e-03, 1.031250000000000000e+00, 3.703835205089268445e+00
1.944237035767156785e-01, 3.254375000000000323e-02, 6.138100858791230470e-03, 1.031250000000000000e+00, 3.742249731621405395e+00
2.006395356857818002e-01, 3.254375000000000323e-02, 5.289815896588025840e-03, 1.031250000000000000e+00, 3.777355965725980091e+00
2.062958414472469137e-01, 3.254375000000000323e-02, 4.517670768292385980e-03, 1.031250000000000000e+00, 3.809302259087018250e+00
2.114230426094355908e-01, 3.254375000000000323e-02, 3.817554427302341860e-03, 1.031250000000000000e+00, 3.838260394976551027e+00
2.160543030237647710e-01, 3.254375000000000323e-02, 3.184981233476764755e-03, 1.031250000000000000e+00, 3.864417643537060965e+00
2.202243128315542198e-01, 3.254375000000000323e-02, 2.615254752836017067e-03, 1.031250000000000000e+00, 3.887969897143064735e+00
2.239682740520675952e-01, 3.254375000000000323e-02, 2.103604187831674497e-03, 1.031250000000000000e+00, 3.909115943142452920e+00
2.273210838685734980e-01, 3.254374999999999629e-02, 1.645295686233683987e-03, 1.031250000000000000e+00, 3.928052851150206415e+00
2.303167014282644920e-01, 3.254375000000000323e-02, 1.235718684173081703e-03, 1.031250000000000000e+00, 3.944972396886781141e+00
2.329876784229887310e-01, 3.254375000000000323e-02, 8.704499970321452401e-04, 1.031250000000000000e+00, 3.960058411014153457e+00
2.353648308796707778e-01, 3.254375000000000323e-02, 5.452989331552213301e-04, 1.031250000000000000e+00, 3.973484925218169650e+00
2.374770289336710638e-01, 3.254375000000000323e-02, 2.563364723457026107e-04, 1.031250000000000000e+00, 3.985414984476395972e+00
2.393510823467221993e-01, 3.254375000000000323e-02, -8.854879997670649811e-08, 1.031250000000000000e+00, 4.000000000000000000e+00
2.383685581360681649e-01, 6.508750000000000646e-02, -8.569238707423208641e-08, 1.062500000000000000e+00, 0.000000000000000000e+00
2.365231782245379999e-01, 6.508750000000000646e-02, -2.140522081198491028e-04, 1.062500000000000000e+00, 1.458501552360381461e-02
